employee,total_liked,total_disliked,total_comments,avg_comment_len,likes_received,dislikes_received,companyAlias,numVotes,stillExists,days_since_last_activity,avg_vote,likeability,dislikeability,social_index,num_emp,com_total_comments,com_avg_comment_len,com_total_likes,com_total_dislikes,com_total_votes,com_avg_vote,relative_happiness
22_75,6,22,0.0,0.0,0.0,0.0,22,9,1,111,3.0,0.0,0.0,10.100000000000001,262,4856.0,92.59,49302.0,9236.0,16777,3.0,1.0
22_77,65,2,0.0,0.0,0.0,0.0,22,61,1,0,1.0,0.0,0.0,43.9,262,4856.0,92.59,49302.0,9236.0,16777,3.0,0.33
22_78,21,2,36.0,38.0,104.0,42.0,22,42,1,6,3.0,0.71,0.29,36.4,262,4856.0,92.59,49302.0,9236.0,16777,3.0,1.0
22_8,0,1,14.0,70.0,68.0,20.0,22,30,1,138,4.0,0.77,0.23,19.4,262,4856.0,92.59,49302.0,9236.0,16777,3.0,1.33
22_81,35,12,4.0,261.0,110.0,8.0,22,35,1,13,3.0,0.93,0.07,28.1,262,4856.0,92.59,49302.0,9236.0,16777,3.0,1.0
22_82,3,1,0.0,0.0,0.0,0.0,22,4,1,150,2.0,0.0,0.0,2.8,262,4856.0,92.59,49302.0,9236.0,16777,3.0,0.67
22_86,21,6,6.0,113.0,46.0,12.0,22,151,1,2,3.0,0.79,0.21,82.7,262,4856.0,92.59,49302.0,9236.0,16777,3.0,1.0
22_87,2,0,0.0,0.0,0.0,0.0,22,19,1,183,3.0,0.0,0.0,9.9,262,4856.0,92.59,49302.0,9236.0,16777,3.0,1.0
22_88,1,0,0.0,0.0,0.0,0.0,22,3,1,193,3.0,0.0,0.0,1.7,262,4856.0,92.59,49302.0,9236.0,16777,3.0,1.0
22_9,379,178,26.0,105.0,186.0,162.0,22,147,1,0,2.0,0.53,0.47,192.7,262,4856.0,92.59,49302.0,9236.0,16777,3.0,0.67
22_90,28,5,0.0,0.0,0.0,0.0,22,28,1,6,4.0,0.0,0.0,20.6,262,4856.0,92.59,49302.0,9236.0,16777,3.0,1.33
22_91,43,2,0.0,0.0,0.0,0.0,22,65,1,0,3.0,0.0,0.0,41.5,262,4856.0,92.59,49302.0,9236.0,16777,3.0,1.0
22_92,16,1,2.0,103.0,8.0,0.0,22,10,1,229,2.0,1.0,0.0,9.0,262,4856.0,92.59,49302.0,9236.0,16777,3.0,0.67
22_93,23,7,12.0,37.0,44.0,20.0,22,70,1,170,3.0,0.69,0.31,44.6,262,4856.0,92.59,49302.0,9236.0,16777,3.0,1.0
22_94,86,10,64.0,108.0,522.0,62.0,22,44,1,38,3.0,0.89,0.11,60.400000000000006,262,4856.0,92.59,49302.0,9236.0,16777,3.0,1.0
22_95,20,36,0.0,0.0,0.0,0.0,22,72,1,17,3.0,0.0,0.0,47.2,262,4856.0,92.59,49302.0,9236.0,16777,3.0,1.0
22_96,3,0,8.0,28.0,20.0,4.0,22,10,1,121,3.0,0.83,0.17,8.0,262,4856.0,92.59,49302.0,9236.0,16777,3.0,1.0
22_99,33,1,6.0,65.0,18.0,24.0,22,60,1,29,3.0,0.43,0.57,38.6,262,4856.0,92.59,49302.0,9236.0,16777,3.0,1.0
23_1,6,1,2.0,74.0,26.0,0.0,23,1,1,6,2.0,1.0,0.0,2.5,41,70.0,63.32,318.0,8.0,43,3.0,0.67
23_10,6,0,2.0,113.0,12.0,0.0,23,1,1,6,3.0,1.0,0.0,2.3000000000000003,41,70.0,63.32,318.0,8.0,43,3.0,1.0
23_11,8,0,2.0,111.0,14.0,0.0,23,1,1,6,3.0,1.0,0.0,2.7,41,70.0,63.32,318.0,8.0,43,3.0,1.0
23_14,2,0,2.0,37.0,14.0,0.0,23,1,1,6,4.0,1.0,0.0,1.5,41,70.0,63.32,318.0,8.0,43,3.0,1.33
23_15,14,1,2.0,86.0,10.0,0.0,23,1,1,6,2.0,1.0,0.0,4.1,41,70.0,63.32,318.0,8.0,43,3.0,0.67
23_16,6,1,2.0,154.0,14.0,0.0,23,1,1,6,4.0,1.0,0.0,2.5,41,70.0,63.32,318.0,8.0,43,3.0,1.33
23_17,10,0,2.0,107.0,10.0,0.0,23,1,1,6,4.0,1.0,0.0,3.1,41,70.0,63.32,318.0,8.0,43,3.0,1.33
23_18,10,0,2.0,99.0,14.0,0.0,23,1,1,6,4.0,1.0,0.0,3.1,41,70.0,63.32,318.0,8.0,43,3.0,1.33
23_19,14,0,2.0,109.0,6.0,0.0,23,1,1,6,2.0,1.0,0.0,3.9000000000000004,41,70.0,63.32,318.0,8.0,43,3.0,0.67
23_20,15,0,2.0,216.0,4.0,0.0,23,1,1,6,3.0,1.0,0.0,4.1,41,70.0,63.32,318.0,8.0,43,3.0,1.0
23_21,15,1,2.0,78.0,6.0,0.0,23,1,1,6,2.0,1.0,0.0,4.300000000000001,41,70.0,63.32,318.0,8.0,43,3.0,0.67
23_22,13,0,2.0,63.0,6.0,0.0,23,1,1,6,2.0,1.0,0.0,3.7,41,70.0,63.32,318.0,8.0,43,3.0,0.67
23_23,8,0,2.0,84.0,2.0,0.0,23,1,1,6,3.0,1.0,0.0,2.7,41,70.0,63.32,318.0,8.0,43,3.0,1.0
23_24,6,1,2.0,61.0,16.0,2.0,23,1,1,6,2.0,0.89,0.11,2.5,41,70.0,63.32,318.0,8.0,43,3.0,0.67
23_25,10,1,2.0,136.0,6.0,0.0,23,1,1,6,2.0,1.0,0.0,3.3000000000000003,41,70.0,63.32,318.0,8.0,43,3.0,0.67
23_26,8,0,2.0,151.0,2.0,0.0,23,1,1,6,3.0,1.0,0.0,2.7,41,70.0,63.32,318.0,8.0,43,3.0,1.0
23_27,8,0,2.0,97.0,6.0,0.0,23,1,1,6,2.0,1.0,0.0,2.7,41,70.0,63.32,318.0,8.0,43,3.0,0.67
23_28,15,0,2.0,137.0,6.0,0.0,23,1,1,6,4.0,1.0,0.0,4.1,41,70.0,63.32,318.0,8.0,43,3.0,1.33
23_29,11,0,2.0,106.0,4.0,0.0,23,1,1,6,4.0,1.0,0.0,3.3000000000000003,41,70.0,63.32,318.0,8.0,43,3.0,1.33
23_30,11,0,4.0,72.0,4.0,2.0,23,2,1,6,4.0,0.67,0.33,4.4,41,70.0,63.32,318.0,8.0,43,3.0,1.33
23_39,6,2,0.0,0.0,0.0,0.0,23,1,1,5,3.0,0.0,0.0,2.1,41,70.0,63.32,318.0,8.0,43,3.0,1.0
23_4,2,0,2.0,144.0,26.0,0.0,23,1,1,6,1.0,1.0,0.0,1.5,41,70.0,63.32,318.0,8.0,43,3.0,0.33
23_40,5,1,0.0,0.0,0.0,0.0,23,1,1,5,4.0,0.0,0.0,1.7000000000000002,41,70.0,63.32,318.0,8.0,43,3.0,1.33
23_42,5,0,2.0,19.0,2.0,2.0,23,1,1,5,1.0,0.5,0.5,2.1,41,70.0,63.32,318.0,8.0,43,3.0,0.33
23_45,7,0,6.0,65.0,32.0,0.0,23,1,1,5,1.0,1.0,0.0,3.7,41,70.0,63.32,318.0,8.0,43,3.0,0.33
23_46,4,0,2.0,36.0,32.0,0.0,23,1,1,5,3.0,1.0,0.0,1.9000000000000001,41,70.0,63.32,318.0,8.0,43,3.0,1.0
23_48,9,0,0.0,0.0,0.0,0.0,23,1,1,5,2.0,0.0,0.0,2.3,41,70.0,63.32,318.0,8.0,43,3.0,0.67
23_49,6,2,0.0,0.0,0.0,0.0,23,1,1,5,1.0,0.0,0.0,2.1,41,70.0,63.32,318.0,8.0,43,3.0,0.33
23_50,5,0,0.0,0.0,0.0,0.0,23,1,1,5,4.0,0.0,0.0,1.5,41,70.0,63.32,318.0,8.0,43,3.0,1.33
23_52,11,0,6.0,39.0,2.0,0.0,23,1,1,5,4.0,1.0,0.0,4.5,41,70.0,63.32,318.0,8.0,43,3.0,1.33
23_53,10,0,6.0,57.0,32.0,0.0,23,1,1,5,4.0,1.0,0.0,4.3,41,70.0,63.32,318.0,8.0,43,3.0,1.33
23_54,4,0,0.0,0.0,0.0,0.0,23,1,1,5,2.0,0.0,0.0,1.3,41,70.0,63.32,318.0,8.0,43,3.0,0.67
23_55,5,0,0.0,0.0,0.0,0.0,23,1,1,5,1.0,0.0,0.0,1.5,41,70.0,63.32,318.0,8.0,43,3.0,0.33
23_56,5,0,0.0,0.0,0.0,0.0,23,1,1,5,3.0,0.0,0.0,1.5,41,70.0,63.32,318.0,8.0,43,3.0,1.0
23_57,5,0,0.0,0.0,0.0,0.0,23,1,1,5,4.0,0.0,0.0,1.5,41,70.0,63.32,318.0,8.0,43,3.0,1.33
23_58,6,0,0.0,0.0,0.0,0.0,23,1,1,5,4.0,0.0,0.0,1.7000000000000002,41,70.0,63.32,318.0,8.0,43,3.0,1.33
23_59,6,0,0.0,0.0,0.0,0.0,23,1,1,5,4.0,0.0,0.0,1.7000000000000002,41,70.0,63.32,318.0,8.0,43,3.0,1.33
23_60,6,2,2.0,65.0,0.0,0.0,23,2,1,0,4.0,0.0,0.0,3.2,41,70.0,63.32,318.0,8.0,43,3.0,1.33
23_61,4,0,0.0,0.0,0.0,0.0,23,1,1,5,2.0,0.0,0.0,1.3,41,70.0,63.32,318.0,8.0,43,3.0,0.67
23_62,4,0,0.0,0.0,0.0,0.0,23,1,1,5,3.0,0.0,0.0,1.3,41,70.0,63.32,318.0,8.0,43,3.0,1.0
23_9,7,0,2.0,80.0,10.0,2.0,23,1,1,6,4.0,0.83,0.17,2.5,41,70.0,63.32,318.0,8.0,43,3.0,1.33
24_-2,3,2,4.0,30.0,2.0,0.0,24,0,0,363,0.0,1.0,0.0,2.2,106,3714.0,68.39,6774.0,1406.0,4279,3.0,0.0
24_-3,4,0,4.0,46.0,22.0,0.0,24,0,0,364,0.0,1.0,0.0,2.0,106,3714.0,68.39,6774.0,1406.0,4279,3.0,0.0
24_-4,1,0,2.0,53.0,10.0,0.0,24,0,0,367,0.0,1.0,0.0,0.8,106,3714.0,68.39,6774.0,1406.0,4279,3.0,0.0
24_-5,3,0,0.0,0.0,0.0,0.0,24,0,0,367,0.0,0.0,0.0,0.6000000000000001,106,3714.0,68.39,6774.0,1406.0,4279,3.0,0.0
24_10,1,0,0.0,0.0,0.0,0.0,24,1,1,196,2.0,0.0,0.0,0.7,106,3714.0,68.39,6774.0,1406.0,4279,3.0,0.67
24_100,60,55,36.0,187.0,104.0,84.0,24,247,1,113,1.0,0.55,0.45,157.3,106,3714.0,68.39,6774.0,1406.0,4279,3.0,0.33
24_101,3,0,2.0,17.0,10.0,0.0,24,2,1,361,4.0,1.0,0.0,2.2,106,3714.0,68.39,6774.0,1406.0,4279,3.0,1.33
24_102,188,94,168.0,62.0,242.0,146.0,24,188,1,114,3.0,0.62,0.38,200.8,106,3714.0,68.39,6774.0,1406.0,4279,3.0,1.0
24_103,0,2,0.0,0.0,0.0,0.0,24,70,1,122,3.0,0.0,0.0,35.4,106,3714.0,68.39,6774.0,1406.0,4279,3.0,1.0
24_104,19,0,16.0,40.0,28.0,0.0,24,20,1,329,3.0,1.0,0.0,18.6,106,3714.0,68.39,6774.0,1406.0,4279,3.0,1.0
24_109,91,17,34.0,32.0,62.0,6.0,24,127,1,216,4.0,0.91,0.09,95.30000000000001,106,3714.0,68.39,6774.0,1406.0,4279,3.0,1.33
24_11,8,1,2.0,371.0,18.0,4.0,24,7,1,348,2.0,0.82,0.18,5.8999999999999995,106,3714.0,68.39,6774.0,1406.0,4279,3.0,0.67
24_110,3,1,2.0,20.0,4.0,0.0,24,13,1,175,2.0,1.0,0.0,7.8999999999999995,106,3714.0,68.39,6774.0,1406.0,4279,3.0,0.67
24_111,74,2,40.0,54.0,94.0,14.0,24,21,1,314,2.0,0.87,0.13,37.7,106,3714.0,68.39,6774.0,1406.0,4279,3.0,0.67
24_114,35,0,36.0,35.0,64.0,2.0,24,22,1,327,3.0,0.97,0.03,28.799999999999997,106,3714.0,68.39,6774.0,1406.0,4279,3.0,1.0
24_115,27,11,46.0,103.0,140.0,2.0,24,23,1,335,4.0,0.99,0.01,32.9,106,3714.0,68.39,6774.0,1406.0,4279,3.0,1.33
24_116,2,1,24.0,41.0,40.0,10.0,24,14,1,315,3.0,0.8,0.2,14.799999999999999,106,3714.0,68.39,6774.0,1406.0,4279,3.0,1.0
24_117,8,0,2.0,97.0,12.0,0.0,24,2,1,366,4.0,1.0,0.0,3.2,106,3714.0,68.39,6774.0,1406.0,4279,3.0,1.33
24_118,3,0,0.0,0.0,0.0,0.0,24,12,1,333,3.0,0.0,0.0,6.6,106,3714.0,68.39,6774.0,1406.0,4279,3.0,1.0
24_12,1,0,84.0,49.0,108.0,6.0,24,49,1,316,4.0,0.95,0.05,49.900000000000006,106,3714.0,68.39,6774.0,1406.0,4279,3.0,1.33
24_121,5,1,24.0,44.0,34.0,42.0,24,19,1,305,2.0,0.45,0.55,17.9,106,3714.0,68.39,6774.0,1406.0,4279,3.0,0.67
24_122,47,3,2.0,26.0,2.0,2.0,24,79,1,165,3.0,0.5,0.5,50.1,106,3714.0,68.39,6774.0,1406.0,4279,3.0,1.0
24_124,89,12,58.0,39.0,146.0,14.0,24,64,1,243,3.0,0.91,0.09,69.6,106,3714.0,68.39,6774.0,1406.0,4279,3.0,1.0
24_125,3,0,4.0,138.0,18.0,0.0,24,6,1,349,3.0,1.0,0.0,4.800000000000001,106,3714.0,68.39,6774.0,1406.0,4279,3.0,1.0
24_127,117,0,170.0,61.0,192.0,78.0,24,89,1,132,3.0,0.71,0.29,118.9,106,3714.0,68.39,6774.0,1406.0,4279,3.0,1.0
24_129,8,3,10.0,64.0,14.0,2.0,24,6,1,361,4.0,0.88,0.12,8.2,106,3714.0,68.39,6774.0,1406.0,4279,3.0,1.33
24_13,8,0,4.0,164.0,26.0,6.0,24,2,1,363,1.0,0.81,0.19,3.8000000000000003,106,3714.0,68.39,6774.0,1406.0,4279,3.0,0.33
24_131,7,5,2.0,606.0,34.0,0.0,24,44,1,171,2.0,1.0,0.0,25.0,106,3714.0,68.39,6774.0,1406.0,4279,3.0,0.67
24_133,246,156,338.0,56.0,256.0,106.0,24,172,1,114,3.0,0.71,0.29,267.79999999999995,106,3714.0,68.39,6774.0,1406.0,4279,3.0,1.0
24_135,82,4,54.0,59.0,100.0,6.0,24,30,1,321,3.0,0.94,0.06,48.4,106,3714.0,68.39,6774.0,1406.0,4279,3.0,1.0
24_136,0,1,14.0,24.0,12.0,0.0,24,10,1,322,3.0,1.0,0.0,9.399999999999999,106,3714.0,68.39,6774.0,1406.0,4279,3.0,1.0
24_138,4,1,2.0,55.0,6.0,2.0,24,1,1,367,1.0,0.75,0.25,2.1,106,3714.0,68.39,6774.0,1406.0,4279,3.0,0.33
24_139,2,0,22.0,49.0,40.0,8.0,24,15,1,321,3.0,0.83,0.17,14.5,106,3714.0,68.39,6774.0,1406.0,4279,3.0,1.0
24_14,7,1,28.0,33.0,32.0,24.0,24,16,1,258,2.0,0.57,0.43,18.0,106,3714.0,68.39,6774.0,1406.0,4279,3.0,0.67
24_141,86,77,204.0,159.0,462.0,84.0,24,109,1,116,3.0,0.85,0.15,148.29999999999998,106,3714.0,68.39,6774.0,1406.0,4279,3.0,1.0
24_147,32,7,24.0,58.0,20.0,4.0,24,143,1,115,3.0,0.83,0.17,86.5,106,3714.0,68.39,6774.0,1406.0,4279,3.0,1.0
24_149,7,0,12.0,118.0,46.0,0.0,24,21,1,264,3.0,1.0,0.0,15.5,106,3714.0,68.39,6774.0,1406.0,4279,3.0,1.0
24_15,39,4,18.0,20.0,24.0,6.0,24,40,0,242,4.0,0.8,0.2,34.0,106,3714.0,68.39,6774.0,1406.0,4279,3.0,1.33
24_155,252,32,84.0,52.0,202.0,26.0,24,57,0,229,3.0,0.89,0.11,110.5,106,3714.0,68.39,6774.0,1406.0,4279,3.0,1.0
24_156,304,6,144.0,53.0,390.0,10.0,24,85,0,223,4.0,0.98,0.02,147.7,106,3714.0,68.39,6774.0,1406.0,4279,3.0,1.33
24_157,233,9,28.0,94.0,150.0,18.0,24,22,0,205,4.0,0.89,0.11,67.80000000000001,106,3714.0,68.39,6774.0,1406.0,4279,3.0,1.33
24_160,15,0,26.0,108.0,96.0,8.0,24,31,1,235,3.0,0.92,0.08,26.3,106,3714.0,68.39,6774.0,1406.0,4279,3.0,1.0
24_161,29,0,76.0,120.0,136.0,76.0,24,53,1,119,1.0,0.64,0.36,55.099999999999994,106,3714.0,68.39,6774.0,1406.0,4279,3.0,0.33
24_162,4,0,10.0,80.0,16.0,2.0,24,6,1,311,3.0,0.89,0.11,6.8,106,3714.0,68.39,6774.0,1406.0,4279,3.0,1.0
24_163,2,2,18.0,47.0,28.0,0.0,24,10,1,349,3.0,1.0,0.0,11.2,106,3714.0,68.39,6774.0,1406.0,4279,3.0,1.0
24_165,40,3,44.0,148.0,134.0,22.0,24,27,1,320,4.0,0.86,0.14,35.3,106,3714.0,68.39,6774.0,1406.0,4279,3.0,1.33
24_167,43,13,130.0,55.0,260.0,20.0,24,96,1,130,4.0,0.93,0.07,98.2,106,3714.0,68.39,6774.0,1406.0,4279,3.0,1.33
24_168,3,0,20.0,54.0,30.0,16.0,24,12,1,122,3.0,0.65,0.35,12.6,106,3714.0,68.39,6774.0,1406.0,4279,3.0,1.0
24_169,11,1,26.0,35.0,34.0,6.0,24,14,1,174,3.0,0.85,0.15,17.200000000000003,106,3714.0,68.39,6774.0,1406.0,4279,3.0,1.0
24_17,61,5,54.0,51.0,112.0,12.0,24,31,1,256,2.0,0.9,0.1,44.9,106,3714.0,68.39,6774.0,1406.0,4279,3.0,0.67
24_171,4,0,28.0,50.0,70.0,2.0,24,16,1,203,4.0,0.97,0.03,17.2,106,3714.0,68.39,6774.0,1406.0,4279,3.0,1.33
24_172,4,1,6.0,46.0,2.0,6.0,24,3,1,340,2.0,0.25,0.75,4.3,106,3714.0,68.39,6774.0,1406.0,4279,3.0,0.67
24_173,1,0,0.0,0.0,0.0,0.0,24,12,1,189,3.0,0.0,0.0,6.2,106,3714.0,68.39,6774.0,1406.0,4279,3.0,1.0
24_178,39,2,8.0,30.0,12.0,0.0,24,5,1,332,3.0,1.0,0.0,13.100000000000001,106,3714.0,68.39,6774.0,1406.0,4279,3.0,1.0
24_179,0,1,4.0,26.0,0.0,2.0,24,29,1,224,4.0,0.0,1.0,15.899999999999999,106,3714.0,68.39,6774.0,1406.0,4279,3.0,1.33
24_180,1,5,4.0,32.0,0.0,4.0,24,218,1,112,4.0,0.0,1.0,111.4,106,3714.0,68.39,6774.0,1406.0,4279,3.0,1.33
24_182,22,14,10.0,91.0,36.0,4.0,24,80,1,115,3.0,0.9,0.1,50.2,106,3714.0,68.39,6774.0,1406.0,4279,3.0,1.0
24_185,23,0,70.0,51.0,120.0,4.0,24,99,1,123,4.0,0.97,0.03,75.1,106,3714.0,68.39,6774.0,1406.0,4279,3.0,1.33
24_188,0,15,32.0,27.0,62.0,8.0,24,165,1,115,4.0,0.89,0.11,95.1,106,3714.0,68.39,6774.0,1406.0,4279,3.0,1.33
24_190,27,4,20.0,53.0,40.0,6.0,24,14,1,251,4.0,0.87,0.13,19.2,106,3714.0,68.39,6774.0,1406.0,4279,3.0,1.33
24_195,20,2,12.0,45.0,28.0,6.0,24,10,1,322,2.0,0.82,0.18,13.0,106,3714.0,68.39,6774.0,1406.0,4279,3.0,0.67
24_196,19,3,18.0,63.0,40.0,4.0,24,17,1,297,4.0,0.91,0.09,18.299999999999997,106,3714.0,68.39,6774.0,1406.0,4279,3.0,1.33
24_197,5,0,0.0,0.0,0.0,0.0,24,6,1,319,2.0,0.0,0.0,4.0,106,3714.0,68.39,6774.0,1406.0,4279,3.0,0.67
24_198,3,1,14.0,24.0,28.0,6.0,24,22,1,154,3.0,0.82,0.18,16.0,106,3714.0,68.39,6774.0,1406.0,4279,3.0,1.0
24_20,34,1,10.0,44.0,22.0,24.0,24,9,1,335,3.0,0.48,0.52,14.5,106,3714.0,68.39,6774.0,1406.0,4279,3.0,1.0
24_200,9,4,0.0,0.0,0.0,0.0,24,39,1,181,4.0,0.0,0.0,22.1,106,3714.0,68.39,6774.0,1406.0,4279,3.0,1.33
24_22,15,2,14.0,46.0,18.0,2.0,24,15,1,181,4.0,0.9,0.1,15.1,106,3714.0,68.39,6774.0,1406.0,4279,3.0,1.33
24_28,10,17,106.0,66.0,124.0,48.0,24,89,1,117,2.0,0.72,0.28,81.7,106,3714.0,68.39,6774.0,1406.0,4279,3.0,0.67
24_29,2,2,62.0,75.0,94.0,30.0,24,52,1,271,3.0,0.76,0.24,45.39999999999999,106,3714.0,68.39,6774.0,1406.0,4279,3.0,1.0
24_30,1,0,4.0,50.0,6.0,2.0,24,3,1,363,2.0,0.75,0.25,2.9000000000000004,106,3714.0,68.39,6774.0,1406.0,4279,3.0,0.67
24_31,6,1,18.0,39.0,42.0,0.0,24,21,1,236,4.0,1.0,0.0,17.299999999999997,106,3714.0,68.39,6774.0,1406.0,4279,3.0,1.33
24_32,48,1,24.0,46.0,46.0,14.0,24,22,1,196,3.0,0.77,0.23,28.0,106,3714.0,68.39,6774.0,1406.0,4279,3.0,1.0
24_34,39,6,52.0,70.0,90.0,18.0,24,98,1,125,2.0,0.83,0.17,73.6,106,3714.0,68.39,6774.0,1406.0,4279,3.0,0.67
24_36,9,0,20.0,33.0,32.0,4.0,24,16,1,271,4.0,0.89,0.11,15.8,106,3714.0,68.39,6774.0,1406.0,4279,3.0,1.33
24_38,12,0,12.0,123.0,20.0,8.0,24,10,1,241,3.0,0.71,0.29,11.0,106,3714.0,68.39,6774.0,1406.0,4279,3.0,1.0
24_39,16,1,38.0,37.0,74.0,18.0,24,22,1,340,3.0,0.8,0.2,25.799999999999997,106,3714.0,68.39,6774.0,1406.0,4279,3.0,1.0
24_42,5,0,12.0,57.0,48.0,16.0,24,16,1,266,4.0,0.75,0.25,12.6,106,3714.0,68.39,6774.0,1406.0,4279,3.0,1.33
24_44,22,3,8.0,41.0,28.0,0.0,24,4,1,362,3.0,1.0,0.0,9.4,106,3714.0,68.39,6774.0,1406.0,4279,3.0,1.0
24_46,1,0,6.0,17.0,10.0,0.0,24,5,1,187,3.0,1.0,0.0,4.5,106,3714.0,68.39,6774.0,1406.0,4279,3.0,1.0
24_47,1,0,0.0,0.0,0.0,0.0,24,6,1,329,3.0,0.0,0.0,3.2,106,3714.0,68.39,6774.0,1406.0,4279,3.0,1.0
24_48,7,3,20.0,55.0,20.0,2.0,24,23,1,262,3.0,0.91,0.09,19.5,106,3714.0,68.39,6774.0,1406.0,4279,3.0,1.0
24_52,9,1,10.0,33.0,14.0,0.0,24,6,1,353,3.0,1.0,0.0,8.0,106,3714.0,68.39,6774.0,1406.0,4279,3.0,1.0
24_53,5,1,0.0,0.0,0.0,0.0,24,11,1,283,3.0,0.0,0.0,6.7,106,3714.0,68.39,6774.0,1406.0,4279,3.0,1.0
24_54,3,2,2.0,96.0,0.0,0.0,24,3,1,172,2.0,0.0,0.0,3.1,106,3714.0,68.39,6774.0,1406.0,4279,3.0,0.67
24_56,5,0,8.0,77.0,24.0,0.0,24,10,1,273,3.0,1.0,0.0,8.4,106,3714.0,68.39,6774.0,1406.0,4279,3.0,1.0
24_65,19,4,72.0,56.0,96.0,30.0,24,38,1,122,3.0,0.76,0.24,45.199999999999996,106,3714.0,68.39,6774.0,1406.0,4279,3.0,1.0
24_67,65,13,30.0,106.0,126.0,4.0,24,118,1,129,4.0,0.97,0.03,83.6,106,3714.0,68.39,6774.0,1406.0,4279,3.0,1.33
24_71,54,1,98.0,79.0,182.0,50.0,24,54,1,150,3.0,0.78,0.22,67.4,106,3714.0,68.39,6774.0,1406.0,4279,3.0,1.0
24_72,5,2,10.0,87.0,12.0,6.0,24,32,1,116,3.0,0.67,0.33,20.4,106,3714.0,68.39,6774.0,1406.0,4279,3.0,1.0
24_73,5,0,30.0,44.0,38.0,32.0,24,38,1,318,3.0,0.54,0.46,29.0,106,3714.0,68.39,6774.0,1406.0,4279,3.0,1.0
24_74,167,20,2.0,29.0,8.0,0.0,24,27,1,174,3.0,1.0,0.0,51.5,106,3714.0,68.39,6774.0,1406.0,4279,3.0,1.0
24_77,32,2,38.0,20.0,42.0,8.0,24,74,1,227,3.0,0.84,0.16,55.2,106,3714.0,68.39,6774.0,1406.0,4279,3.0,1.0
24_81,2,0,50.0,46.0,52.0,16.0,24,30,1,151,3.0,0.76,0.24,30.4,106,3714.0,68.39,6774.0,1406.0,4279,3.0,1.0
24_82,12,2,98.0,65.0,136.0,26.0,24,52,1,112,3.0,0.84,0.16,58.199999999999996,106,3714.0,68.39,6774.0,1406.0,4279,3.0,1.0
24_83,11,5,4.0,94.0,28.0,8.0,24,8,1,348,2.0,0.78,0.22,8.4,106,3714.0,68.39,6774.0,1406.0,4279,3.0,0.67
24_84,9,5,46.0,41.0,46.0,0.0,24,40,1,292,4.0,1.0,0.0,36.599999999999994,106,3714.0,68.39,6774.0,1406.0,4279,3.0,1.33
24_86,6,5,6.0,49.0,4.0,2.0,24,39,1,176,2.0,0.67,0.33,23.5,106,3714.0,68.39,6774.0,1406.0,4279,3.0,0.67
24_89,52,17,26.0,240.0,152.0,16.0,24,84,1,152,3.0,0.9,0.1,63.599999999999994,106,3714.0,68.39,6774.0,1406.0,4279,3.0,1.0
24_9,112,4,188.0,79.0,222.0,40.0,24,100,0,181,3.0,0.85,0.15,129.60000000000002,106,3714.0,68.39,6774.0,1406.0,4279,3.0,1.0
24_90,15,1,2.0,96.0,16.0,4.0,24,22,1,314,2.0,0.8,0.2,14.8,106,3714.0,68.39,6774.0,1406.0,4279,3.0,0.67
24_91,0,1,6.0,122.0,20.0,10.0,24,4,1,339,2.0,0.67,0.33,4.0,106,3714.0,68.39,6774.0,1406.0,4279,3.0,0.67
24_92,1,1,8.0,58.0,30.0,2.0,24,4,1,354,3.0,0.94,0.06,4.800000000000001,106,3714.0,68.39,6774.0,1406.0,4279,3.0,1.0
24_93,12,0,24.0,124.0,46.0,16.0,24,12,1,264,2.0,0.74,0.26,15.6,106,3714.0,68.39,6774.0,1406.0,4279,3.0,0.67
24_94,18,0,8.0,139.0,28.0,2.0,24,7,1,336,3.0,0.93,0.07,9.5,106,3714.0,68.39,6774.0,1406.0,4279,3.0,1.0
24_97,141,0,116.0,53.0,132.0,14.0,24,109,1,168,4.0,0.9,0.1,117.5,106,3714.0,68.39,6774.0,1406.0,4279,3.0,1.33
24_99,60,27,48.0,172.0,196.0,8.0,24,83,1,159,4.0,0.96,0.04,73.3,106,3714.0,68.39,6774.0,1406.0,4279,3.0,1.33
25_10,42,7,8.0,58.0,68.0,4.0,25,15,1,280,3.0,0.94,0.06,19.700000000000003,60,300.0,62.3,2594.0,330.0,732,3.0,1.0
25_11,44,4,0.0,0.0,0.0,0.0,25,18,1,280,4.0,0.0,0.0,18.6,60,300.0,62.3,2594.0,330.0,732,3.0,1.33
25_12,12,4,14.0,21.0,88.0,0.0,25,15,1,281,4.0,1.0,0.0,14.899999999999999,60,300.0,62.3,2594.0,330.0,732,3.0,1.33
25_15,4,0,0.0,0.0,0.0,0.0,25,9,1,280,3.0,0.0,0.0,5.3,60,300.0,62.3,2594.0,330.0,732,3.0,1.0
25_16,5,1,0.0,0.0,0.0,0.0,25,17,1,280,3.0,0.0,0.0,9.7,60,300.0,62.3,2594.0,330.0,732,3.0,1.0
25_17,7,0,4.0,194.0,18.0,10.0,25,5,1,280,4.0,0.64,0.36,5.1000000000000005,60,300.0,62.3,2594.0,330.0,732,3.0,1.33
25_18,9,0,0.0,0.0,0.0,0.0,25,13,1,280,3.0,0.0,0.0,8.3,60,300.0,62.3,2594.0,330.0,732,3.0,1.0
25_19,7,1,0.0,0.0,0.0,0.0,25,7,1,286,3.0,0.0,0.0,5.1,60,300.0,62.3,2594.0,330.0,732,3.0,1.0
